id,link,address,area,bedrooms,bathrooms,garages,others,price,condo,date
2519650286,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-60m2-aluguel-RS1500-id-2519650286/,"Jardim Aquarius, São José dos Campos - SP",60,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Piscina
Área de serviço
Churrasqueira
Cozinha",R$ 1.500 /mês,R$ 550,2021-05-14 09:08
2488339589,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-apolo-sudeste-sao-jose-dos-campos-com-garagem-118m2-venda-RS585000-id-2488339589/,"Jardim Apolo, São José dos Campos - SP",118,3 Quartos,3 Banheiros,2 Vagas,"Área de serviço
Churrasqueira
TV a cabo
Cozinha
Interfone","R$ 3.200 /mês
R$ 585.000",R$ 1.115,2021-05-14 09:08
2519751597,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-115m2-aluguel-RS5200-id-2519751597/,"Jardim Aquarius, São José dos Campos - SP",115,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Área de serviço
Cozinha",R$ 5.200 /mês,R$ 700,2021-05-14 09:08
2518488914,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-industrial-bairros-sao-jose-dos-campos-com-garagem-63m2-aluguel-RS1600-id-2518488914/,"Rua José Cobra, 360 - Parque Industrial, São José dos Campos - SP",63,2 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Elevador
Piscina
Churrasqueira
Salão de festas",R$ 1.600 /mês,R$ 396,2021-05-14 09:08
2511185883,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-america-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS1100-id-2511185883/,"Jardim América, São José dos Campos - SP",70,3 Quartos,1 Banheiro,1 Vaga,Área de serviço,R$ 1.100 /mês,R$ 500,2021-05-14 09:08
2518731523,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-tatetuba-bairros-sao-jose-dos-campos-com-garagem-74m2-aluguel-RS1350-id-2518731523/,"Rua Jandaia, 42 - Vila Tatetuba, São José dos Campos - SP",74,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Salão de festas
Playground
Varanda
Armário na cozinha",R$ 1.350 /mês,R$ 360,2021-05-14 09:08
2517928300,https://www.vivareal.com.br/imovel/apartamento-1-quartos-condominio-centro-empresarial-taquari-bairros-sao-jose-dos-campos-com-garagem-32m2-aluguel-RS2250-id-2517928300/,"Rua Itajaí, 161 - Condomínio Centro Empresarial Taquari , São José dos Campos - SP",32,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Piscina
Salão de festas
Ar-condicionado",R$ 2.250 /mês,R$ 360,2021-05-14 09:08
2518976975,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-bairros-sao-jose-dos-campos-com-garagem-55m2-aluguel-RS1200-id-2518976975/,"Rua Haiti, 331 - Jardim América, São José dos Campos - SP",55,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Piscina
Churrasqueira
Salão de festas
Playground",R$ 1.200 /mês,R$ 310,2021-05-14 09:08
2462882692,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-74m2-aluguel-RS2750-id-2462882692/,"Rua Doutor Jorge de Oliveira Coutinho - Parque Residencial Aquarius, São José dos Campos - SP",74,2 Quartos,3 Banheiros,1 Vaga,"Elevador
Piscina
Churrasqueira
Salão de festas
Playground",R$ 2.750 /mês,,2021-05-14 09:08
2517806525,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS2800-id-2517806525/,"Rua Doutor Tertuliano Delphim Júnior - Parque Residencial Aquarius, São José dos Campos - SP",80,2 Quartos,2 Banheiros,2 Vagas,,R$ 2.800 /mês,R$ 485,2021-05-14 09:08
2519426527,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-vista-verde-bairros-sao-jose-dos-campos-com-garagem-67m2-aluguel-RS700-id-2519426527/,"Avenida Pedro Friggi, 3100 - Cidade Vista Verde, São José dos Campos - SP",67,2 Quartos,1 Banheiro,1 Vaga,"Mobiliado
Churrasqueira
Salão de festas
Playground
Armário na cozinha",R$ 700 /mês,R$ 292,2021-05-14 09:08
2518235521,https://www.vivareal.com.br/imovel/apartamento-2-quartos-urbanova-iv-a-bairros-sao-jose-dos-campos-com-garagem-54m2-aluguel-RS1750-id-2518235521/,"Avenida Shishima Hifumi, 3310 - Urbanova IV A, São José dos Campos - SP",54,2 Quartos,2 Banheiros,1 Vaga,"Salão de festas
Armário na cozinha
Armário embutido",R$ 1.750 /mês,R$ 220,2021-05-14 09:08
92609407,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS2600-id-92609407/,"Avenida do Tubarão, 120 - Parque Residencial Aquarius, São José dos Campos - SP",80,2 Quartos,3 Banheiros,2 Vagas,"Elevador
Piscina
Área de serviço
Churrasqueira
Salão de festas",R$ 2.600 /mês,R$ 485,2021-05-14 09:08
2518731743,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-103m2-aluguel-RS3000-id-2518731743/,"Rua Coronel José Domingues de Vasconcelos, 200 - Vila Adyana, São José dos Campos - SP",103,3 Quartos,2 Banheiros,2 Vagas,"Elevador
Piscina
Churrasqueira
Salão de festas
Varanda",R$ 3.000 /mês,R$ 1.017,2021-05-14 09:08
2501947759,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-44m2-aluguel-RS1400-id-2501947759/,"Avenida Doutor Adhemar de Barros, 290 - Jardim São Dimas, São José dos Campos - SP",44,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Área de serviço
Salão de festas",R$ 1.400 /mês,R$ 530,2021-05-14 09:08
2516411779,https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-176m2-aluguel-RS5500-id-2516411779/,"Vila Ema, São José dos Campos - SP",176,4 Quartos,3 Banheiros,3 Vagas,"Piscina
Área de serviço
Churrasqueira
Varanda
Ar-condicionado",R$ 5.500 /mês,R$ 1.320,2021-05-14 09:08
2518858826,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-das-colinas-bairros-sao-jose-dos-campos-com-garagem-56m2-aluguel-RS1850-id-2518858826/,"Jardim das Colinas, São José dos Campos - SP",56,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.850 /mês,R$ 317,2021-05-14 09:08
2519696862,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-147m2-aluguel-RS4850-id-2519696862/,"Rua Francisco Ricci, 181 - Vila Ema, São José dos Campos - SP",147,3 Quartos,3 Banheiros,2 Vagas,"Elevador
Piscina
Área de serviço
Churrasqueira
Salão de festas",R$ 4.850 /mês,R$ 765,2021-05-14 09:08
2513636792,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-esplanada-ii-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS1740-id-2513636792/,"Jardim Esplanada II, São José dos Campos - SP",50,2 Quartos,1 Banheiro,2 Vagas,"Mobiliado
Elevador
Área de serviço
Sistema de alarme
TV a cabo",R$ 1.740 /mês,R$ 351,2021-05-14 09:08
2519917700,https://www.vivareal.com.br/imovel/apartamento-2-quartos-palmeiras-de-sao-jose-bairros-sao-jose-dos-campos-com-garagem-44m2-aluguel-RS1000-id-2519917700/,"Palmeiras de São José, São José dos Campos - SP",44,2 Quartos,1 Banheiro,1 Vaga,"Área de serviço
Churrasqueira
Cozinha
Interfone",R$ 1.000 /mês,R$ 270,2021-05-14 09:08
2517677382,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-vale-do-sol-bairros-sao-jose-dos-campos-52m2-venda-RS200000-id-2517677382/,"Jardim Vale do Sol, São José dos Campos - SP",52,2 Quartos,1 Banheiro,-- Vaga,"Área de serviço
Cozinha","R$ 950 /mês
R$ 200.000",R$ 130,2021-05-14 09:08
2517569201,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-41m2-venda-RS230000-id-2517569201/,"Rua Santa Clara - Vila Adyana, São José dos Campos - SP",41,1 Quarto,1 Banheiro,1 Vaga,,"R$ 800 /mês
R$ 230.000",R$ 420,2021-05-14 09:08
2513165184,https://www.vivareal.com.br/imovel/apartamento-1-quartos-monte-castelo-bairros-sao-jose-dos-campos-com-garagem-40m2-aluguel-RS1800-id-2513165184/,"Monte Castelo, São José dos Campos - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Armário embutido",R$ 1.800 /mês,R$ 250,2021-05-14 09:08
2467304575,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS1800-id-2467304575/,"Avenida Doutor Adhemar de Barros - Jardim São Dimas, São José dos Campos - SP",50,1 Quarto,1 Banheiro,1 Vaga,,R$ 1.800 /mês,R$ 700,2021-05-14 09:09
2513843233,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-santos-dumont-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS1300-id-2513843233/,"Avenida Doutor Nelson D'Avila, 1125 - Jardim Santos Dumont, São José dos Campos - SP",50,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Piscina
Churrasqueira
Salão de festas",R$ 1.300 /mês,R$ 365,2021-05-14 09:09
2502334992,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-santa-ines-iii-bairros-sao-jose-dos-campos-com-garagem-40m2-aluguel-RS1000-id-2502334992/,"Jardim Santa Inês III, São José dos Campos - SP",40,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Playground
Salão de jogos
Garagem
Interfone",R$ 1.000 /mês,,2021-05-14 09:09
2511885199,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-43m2-aluguel-RS1250-id-2511885199/,"Jardim Esplanada, São José dos Campos - SP",43,1 Quarto,1 Banheiro,1 Vaga,"Elevador
Área de serviço
Cozinha",R$ 1.250 /mês,R$ 233,2021-05-14 09:09
2517506192,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-57m2-aluguel-RS2000-id-2517506192/,"Parque Residencial Aquarius, São José dos Campos - SP",57,2 Quartos,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Piscina
Churrasqueira
Varanda",R$ 2.000 /mês,R$ 540,2021-05-14 09:09
2513845044,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-esplanada-ii-bairros-sao-jose-dos-campos-com-garagem-84m2-aluguel-RS3350-id-2513845044/,"Avenida Doutor Eduardo Cury, 350 - Jardim Esplanada II, São José dos Campos - SP",84,2 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Elevador
Piscina
Churrasqueira
Salão de festas",R$ 3.350 /mês,R$ 435,2021-05-14 09:09
2517579974,https://www.vivareal.com.br/imovel/apartamento-3-quartos-monte-castelo-bairros-sao-jose-dos-campos-com-garagem-73m2-aluguel-RS1400-id-2517579974/,"Monte Castelo, São José dos Campos - SP",73,3 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Salão de festas
Playground
Salão de jogos",R$ 1.400 /mês,R$ 360,2021-05-14 09:09
2511535385,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-35m2-aluguel-RS1000-id-2511535385/,"Avenida Doutor Adhemar de Barros - Vila Adyana, São José dos Campos - SP",35,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Área de serviço
Varanda
Sauna
Cozinha",R$ 1.000 /mês,R$ 680,2021-05-14 09:09
2512807244,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-124m2-aluguel-RS3780-id-2512807244/,"Jardim Esplanada, São José dos Campos - SP",124,4 Quartos,3 Banheiros,2 Vagas,"Mobiliado
Elevador
Piscina
Área de serviço
Churrasqueira",R$ 3.780 /mês,R$ 1.000,2021-05-14 09:09
2479766057,https://www.vivareal.com.br/imovel/apartamento-3-quartos-urbanova-bairros-sao-jose-dos-campos-com-garagem-91m2-aluguel-RS2500-id-2479766057/,"Urbanova, São José dos Campos - SP",91,3 Quartos,2 Banheiros,2 Vagas,Cozinha,R$ 2.500 /mês,,2021-05-14 09:09
2515783903,https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-96m2-venda-RS838000-id-2515783903/,"Parque Residencial Aquarius, São José dos Campos - SP",96,3 Quartos,4 Banheiros,2 Vagas,"Mobiliado
Área de serviço
Salão de festas
Playground
Varanda","R$ 3.400 /mês
R$ 838.000",R$ 750,2021-05-14 09:09
2512352976,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-47m2-aluguel-RS1210-id-2512352976/,"Avenida Doutor Adhemar de Barros - Jardim São Dimas, São José dos Campos - SP",47,1 Quarto,1 Banheiro,1 Vaga,"Elevador
Piscina
Área de serviço
Varanda
Cozinha",R$ 1.210 /mês,R$ 680,2021-05-14 09:09
2514444386,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-40m2-aluguel-RS1300-id-2514444386/,"Rua Irmã Maria Demetria Kfuri, 10 - Jardim Esplanada, São José dos Campos - SP",40,1 Quarto,1 Banheiro,1 Vaga,Cozinha,R$ 1.300 /mês,R$ 250,2021-05-14 09:09
2519916501,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-150m2-venda-RS1000000-id-2519916501/,"Jardim Aquarius, São José dos Campos - SP",150,3 Quartos,2 Banheiros,2 Vagas,"Elevador
Piscina
Área de serviço
Churrasqueira
TV a cabo","R$ 5.500 /mês
R$ 1.000.000",R$ 805,2021-05-14 09:09
2493317739,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-187m2-venda-RS1780000-id-2493317739/,"Avenida do Tubarão, 331 - Jardim Aquarius, São José dos Campos - SP",187,3 Quartos,6 Banheiros,4 Vagas,"Elevador
Piscina
Área de serviço
Churrasqueira
Varanda","R$ 9.000 /mês
R$ 1.780.000",R$ 1.237,2021-05-14 09:09
2517432860,https://www.vivareal.com.br/imovel/apartamento-3-quartos-condominio-royal-park-bairros-sao-jose-dos-campos-com-garagem-91m2-aluguel-RS3240-id-2517432860/,"Rua Jesus Garcia - Condomínio Royal Park, São José dos Campos - SP",91,3 Quartos,3 Banheiros,2 Vagas,"Elevador
Piscina
Churrasqueira
Salão de festas
Playground",R$ 3.240 /mês,R$ 500,2021-05-14 09:09
2516554475,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-84m2-aluguel-RS2800-id-2516554475/,"Parque Residencial Aquarius, São José dos Campos - SP",84,2 Quartos,2 Banheiros,2 Vagas,"Elevador
Piscina
Área de serviço
Churrasqueira
Salão de festas",R$ 2.800 /mês,R$ 420,2021-05-14 09:09
2510225580,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-40m2-aluguel-RS1200-id-2510225580/,"Avenida Doutor Nelson D'Avila - Jardim São Dimas, São José dos Campos - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Elevador
Piscina
Churrasqueira
Salão de festas
Playground",R$ 1.200 /mês,R$ 365,2021-05-14 09:09
2517804193,https://www.vivareal.com.br/imovel/apartamento-1-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-40m2-aluguel-RS2200-id-2517804193/,"Rua do Aruana - Parque Residencial Aquarius, São José dos Campos - SP",40,1 Quarto,1 Banheiro,1 Vaga,,R$ 2.200 /mês,R$ 287,2021-05-14 09:09
2516135087,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-84m2-aluguel-RS2800-id-2516135087/,"Rua Doutor Tertuliano Delphim Júnior - Parque Residencial Aquarius, São José dos Campos - SP",84,2 Quartos,1 Banheiro,2 Vagas,"Piscina
Churrasqueira
Salão de festas
Varanda
Quadra poliesportiva",R$ 2.800 /mês,R$ 420,2021-05-14 09:09
2518250000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-20m2-aluguel-RS2100-id-2518250000/,"Vila Ema, São José dos Campos - SP",20,3 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Elevador",R$ 2.100 /mês,R$ 315,2021-05-14 09:09
2518207398,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS1552-id-2518207398/,"Rua Irmã Maria Demetria Kfuri - Jardim Esplanada, São José dos Campos - SP",50,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Salão de festas
Condomínio fechado",R$ 1.552 /mês,R$ 250,2021-05-14 09:09
2473109387,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS2300-id-2473109387/,"Rua Heitor Vieira Júnior - Jardim Aquarius, São José dos Campos - SP",50,2 Quartos,1 Banheiro,2 Vagas,,R$ 2.300 /mês,R$ 322,2021-05-14 09:09
2516158887,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-apolo-sudeste-sao-jose-dos-campos-com-garagem-65m2-aluguel-RS2250-id-2516158887/,"Rua Paulo Edson Blair - Jardim Apolo, São José dos Campos - SP",65,2 Quartos,2 Banheiros,2 Vagas,"Mobiliado
Elevador
Piscina
Churrasqueira
Varanda",R$ 2.250 /mês,R$ 565,2021-05-14 09:09
2516280206,https://www.vivareal.com.br/imovel/apartamento-1-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-35m2-aluguel-RS2000-id-2516280206/,"Avenida Comendador de Vicente Paulo Penido, 161 - Parque Residencial Aquarius, São José dos Campos - SP",35,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Piscina
Churrasqueira
Salão de festas",R$ 2.000 /mês,R$ 308,2021-05-14 09:09
2519372206,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-52m2-aluguel-RS2300-id-2519372206/,"Avenida Jorge Zarur, 231 - Vila Ema, São José dos Campos - SP",52,1 Quarto,2 Banheiros,1 Vaga,"Mobiliado
Salão de festas
Armário na cozinha
Armário embutido",R$ 2.300 /mês,R$ 245,2021-05-14 09:09
2504267783,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-144m2-aluguel-RS2100-id-2504267783/,"Jardim São Dimas, São José dos Campos - SP",144,3 Quartos,2 Banheiros,3 Vagas,"Varanda
Escritório
Mais de um andar
Armário embutido
Copa",R$ 2.100 /mês,,2021-05-14 09:09
2517810250,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS1655-id-2517810250/,"Jardim das Indústrias, São José dos Campos - SP",70,3 Quartos,2 Banheiros,2 Vagas,"Elevador
Área de serviço
Varanda
Condomínio fechado
Cozinha",R$ 1.655 /mês,R$ 350,2021-05-14 09:09
2516166214,https://www.vivareal.com.br/imovel/apartamento-1-quartos-altos-do-esplanada-bairros-sao-jose-dos-campos-com-garagem-40m2-aluguel-RS2850-id-2516166214/,"Altos do Esplanada, São José dos Campos - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Elevador
Varanda
Lavanderia
Interfone",R$ 2.850 /mês,R$ 320,2021-05-14 09:09
2516339183,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sul-bairros-sao-jose-dos-campos-com-garagem-53m2-aluguel-RS1100-id-2516339183/,"Rua Maurício Cardoso, 0 - Jardim Sul, São José dos Campos - SP",53,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Piscina
Salão de festas
Playground
Quadra poliesportiva",R$ 1.100 /mês,R$ 285,2021-05-14 09:09
2519057713,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-106m2-venda-RS680000-id-2519057713/,"Jardim Aquarius, São José dos Campos - SP",106,3 Quartos,3 Banheiros,2 Vagas,Elevador,"R$ 2.800 /mês
R$ 680.000",R$ 652,2021-05-14 09:09
2488216897,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-182m2-venda-RS1200000-id-2488216897/,"Vila Ema, São José dos Campos - SP",182,3 Quartos,5 Banheiros,3 Vagas,"Elevador
Piscina
Área de serviço
Churrasqueira
Varanda","R$ 6.000 /mês
R$ 1.200.000",R$ 742,2021-05-14 09:09
2457637592,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-360m2-aluguel-RS5000-id-2457637592/,"Rua Major Francisco de Paula Elias - Jardim São Dimas, São José dos Campos - SP",360,4 Quartos,2 Banheiros,4 Vagas,,R$ 5.000 /mês,R$ 1.200,2021-05-14 09:09
2519860780,https://www.vivareal.com.br/imovel/apartamento-1-quartos-monte-castelo-bairros-sao-jose-dos-campos-com-garagem-40m2-aluguel-RS1200-id-2519860780/,"Monte Castelo, São José dos Campos - SP",40,1 Quarto,1 Banheiro,1 Vaga,"Mobiliado
Elevador
Área de serviço
Condomínio fechado
Cozinha",R$ 1.200 /mês,R$ 264,2021-05-14 09:09
2518345376,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-40m2-aluguel-RS1200-id-2518345376/,"Jardim Esplanada, São José dos Campos - SP",40,1 Quarto,1 Banheiro,-- Vaga,"Elevador
Cozinha",R$ 1.200 /mês,R$ 266,2021-05-14 09:09
2519070150,https://www.vivareal.com.br/imovel/apartamento-2-quartos-urbanova-bairros-sao-jose-dos-campos-com-garagem-54m2-aluguel-RS1600-id-2519070150/,"Avenida Shishima Hifumi - Urbanova, São José dos Campos - SP",54,2 Quartos,1 Banheiro,1 Vaga,"Condomínio fechado
Cozinha americana
Portão eletrônico
Armário embutido
Closet",R$ 1.600 /mês,R$ 220,2021-05-14 09:09
2472774297,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS2400-id-2472774297/,"Rua Heitor Vieira Júnior - Jardim Aquarius, São José dos Campos - SP",50,2 Quartos,1 Banheiro,2 Vagas,,R$ 2.400 /mês,R$ 321,2021-05-14 09:09
2517804450,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-20m2-venda-RS700000-id-2517804450/,"Rua Luiz Jacinto - Centro, São José dos Campos - SP",20,4 Quartos,4 Banheiros,2 Vagas,,"R$ 4.500 /mês
R$ 700.000",R$ 990,2021-05-14 09:09
2504850873,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-esplanada-ii-bairros-sao-jose-dos-campos-com-garagem-126m2-aluguel-RS3500-id-2504850873/,"Jardim Esplanada II, São José dos Campos - SP",126,4 Quartos,3 Banheiros,2 Vagas,"Mobiliado
Elevador
Piscina
Área de serviço
Churrasqueira",R$ 3.500 /mês,R$ 1.007,2021-05-14 09:09
2496170802,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-115m2-aluguel-RS3500-id-2496170802/,"Jardim Aquarius, São José dos Campos - SP",115,4 Quartos,2 Banheiros,-- Vaga,,R$ 3.500 /mês,R$ 680,2021-05-14 09:09
2513571934,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-76m2-aluguel-RS3000-id-2513571934/,"Jardim Aquarius, São José dos Campos - SP",76,2 Quartos,2 Banheiros,1 Vaga,"Mobiliado
Elevador
Piscina
Churrasqueira
Varanda",R$ 3.000 /mês,R$ 373,2021-05-14 09:09
2515031325,https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-esplanada-ii-bairros-sao-jose-dos-campos-com-garagem-124m2-venda-RS797000-id-2515031325/,"Jardim Esplanada II, São José dos Campos - SP",124,4 Quartos,2 Banheiros,2 Vagas,"Condomínio fechado
Quadra de tênis
Segurança 24h","R$ 3.500 /mês
R$ 797.000",R$ 1.000,2021-05-14 09:09
2518486104,https://www.vivareal.com.br/imovel/apartamento-1-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-63m2-aluguel-RS1800-id-2518486104/,"Rua João Teixeira Neto, 32 - Parque Residencial Aquarius, São José dos Campos - SP",63,1 Quarto,1 Banheiro,1 Vaga,"Área de serviço
Salão de festas
Sala de jantar",R$ 1.800 /mês,R$ 360,2021-05-14 09:09
2516159738,https://www.vivareal.com.br/imovel/apartamento-1-quartos-urbanova-iv-a-bairros-sao-jose-dos-campos-com-garagem-35m2-aluguel-RS900-id-2516159738/,"Avenida Shishima Hifumi, 3496 - Urbanova IV A, São José dos Campos - SP",35,1 Quarto,1 Banheiro,1 Vaga,Armário na cozinha,R$ 900 /mês,R$ 250,2021-05-14 09:09
2518142920,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-rangel-bairros-sao-jose-dos-campos-com-garagem-47m2-aluguel-RS900-id-2518142920/,"Vila Rangel, São José dos Campos - SP",47,2 Quartos,1 Banheiro,1 Vaga,"Área de serviço
Quadra poliesportiva
Condomínio fechado
Cozinha
Interfone",R$ 900 /mês,R$ 297,2021-05-14 09:09
2493321035,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS1800-id-2493321035/,"Rua Inconfidência - Jardim São Dimas, São José dos Campos - SP",70,3 Quartos,1 Banheiro,1 Vaga,"Elevador
Piscina
Churrasqueira
Salão de festas
Playground",R$ 1.800 /mês,,2021-05-14 09:09
2517638039,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-99m2-aluguel-RS3500-id-2517638039/,"Jardim Aquarius, São José dos Campos - SP",99,2 Quartos,2 Banheiros,2 Vagas,"Mobiliado
Elevador
Piscina
Churrasqueira
Varanda",R$ 3.500 /mês,R$ 715,2021-05-14 09:09
2516133105,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-apolo-sudeste-sao-jose-dos-campos-com-garagem-150m2-aluguel-RS750000-id-2516133105/,"Jardim Apolo, São José dos Campos - SP",150,3 Quartos,2 Banheiros,2 Vagas,"Área de serviço
Varanda
Cozinha",R$ 750.000 /mês,R$ 800,2021-05-14 09:09
