link,address,area,bedrooms,bathrooms,garages,others,price,condo,date,neighborhood
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-75m2-aluguel-RS2850-id-2523144912/,"Rua dos Piquiroes, 121 - Jardim Aquarius, São José dos Campos - SP",75,2,2,0.0,"Elevador, Piscina, Churrasqueira, Salão de festas, Playground",2850,526.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-147m2-aluguel-RS4290-id-2522794796/,"Rua Francisco Ricci, 150 - Vila Ema, São José dos Campos - SP",147,3,4,2.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Salão de festas",4290,590.0,2021-06-20 09:31:00,Vila Ema
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-98m2-aluguel-RS1600-id-2520040300/,"Jardim Aquarius, São José dos Campos - SP",98,3,2,2.0,"Elevador, Piscina, Churrasqueira, Condomínio fechado, Lavanderia",1600,560.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-98m2-aluguel-RS2600-id-2515674577/,"Jardim Aquarius, São José dos Campos - SP",98,4,3,2.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Varanda",2600,688.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-urbanova-bairros-sao-jose-dos-campos-com-garagem-54m2-aluguel-RS1500-id-2518735436/,"Urbanova, São José dos Campos - SP",54,2,2,1.0,0,1500,350.0,2021-06-20 09:31:00,Urbanova
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-68m2-aluguel-RS1300-id-2514490377/,"Avenida Nove de Julho, 579 - Vila Adyana, São José dos Campos - SP",68,2,2,1.0,0,1300,335.0,2021-06-20 09:31:00,Vila Adyana
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-augusta-bairros-sao-jose-dos-campos-com-garagem-63m2-aluguel-RS1250-id-2520463642/,"Rua Roma - Jardim Augusta, São José dos Campos - SP",63,2,2,1.0,0,1250,330.0,2021-06-20 09:31:00,Jardim Augusta
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-78m2-aluguel-RS2000-id-2523838711/,"Jardim Aquarius, São José dos Campos - SP",78,2,2,2.0,"Elevador, Área de serviço, Churrasqueira, Espaço gourmet, Cozinha",2000,520.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-zizinha-bairros-sao-jose-dos-campos-com-garagem-54m2-venda-RS190000-id-2523157963/,"Rua Kenkiti Shimomoto, 401 - Vila Zizinha, São José dos Campos - SP",54,2,1,1.0,0,650,350.0,2021-06-20 09:31:00,Vila Zizinha
https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-nova-esperanca-bairros-sao-jose-dos-campos-com-garagem-47m2-venda-RS165000-id-2523074620/,"Parque Nova Esperança, São José dos Campos - SP",47,2,1,1.0,"Área de serviço, Varanda, Condomínio fechado, Cozinha, Interfone",650,238.0,2021-06-20 09:31:00,Parque Nova Esperança
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-77m2-venda-RS590000-id-2523559608/,"Rua Jesus Garcia - Jardim Aquarius, São José dos Campos - SP",77,2,2,2.0,"Área de serviço, Condomínio fechado, Cozinha, Segurança 24h, Salão de jogos",3000,300.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-oriente-bairros-sao-jose-dos-campos-com-garagem-61m2-aluguel-RS1300-id-2520833422/,"Praça Alexandre Magno - Jardim Oriente, São José dos Campos - SP",61,2,1,1.0,0,1300,258.0,2021-06-20 09:31:00,Jardim Oriente
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-100m2-aluguel-RS3200-id-2521775497/,"Rua Jesus Garcia, 51 - Jardim Aquarius, São José dos Campos - SP",100,3,3,2.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Varanda",3200,540.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-augusta-bairros-sao-jose-dos-campos-81m2-aluguel-RS2500-id-2522435050/,"Rua Haia, 110 - Jardim Augusta, São José dos Campos - SP",81,2,2,0.0,"Elevador, Piscina, Churrasqueira, Academia, Jardim",2500,400.0,2021-06-20 09:31:00,Jardim Augusta
https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-96m2-aluguel-RS2600-id-2521462004/,"Jardim Aquarius, São José dos Campos - SP",96,4,3,2.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Varanda",2600,600.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS2700-id-2519907207/,"Jardim Aquarius, São José dos Campos - SP",50,2,2,2.0,"Piscina, Área de serviço, Churrasqueira, Interfone, Armário na cozinha",2700,573.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-industrial-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS800-id-2520751480/,"Rua Álvaro Gonçalves Júnior, 330 - Parque Industrial, São José dos Campos - SP",50,2,1,1.0,0,800,345.0,2021-06-20 09:31:00,Parque Industrial
https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-oswaldo-cruz-bairros-sao-jose-dos-campos-com-garagem-35m2-aluguel-RS1500-id-2523152136/,"Rua Siria, 45 - Jardim Oswaldo Cruz, São José dos Campos - SP",35,1,1,1.0,"Mobiliado, Elevador, Piscina, Área de serviço, Churrasqueira",1500,292.0,2021-06-20 09:31:00,Jardim Oswaldo Cruz
https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-industrial-bairros-sao-jose-dos-campos-com-garagem-75m2-aluguel-RS1600-id-2523195881/,"Rua Palmares - Parque Industrial, São José dos Campos - SP",75,2,2,1.0,"Mobiliado, Elevador, Área de serviço, Churrasqueira, Varanda",1600,308.0,2021-06-20 09:31:00,Parque Industrial
https://www.vivareal.com.br/imovel/apartamento-2-quartos-condominio-royal-park-bairros-sao-jose-dos-campos-com-garagem-80m2-aluguel-RS2500-id-2520750941/,"Rua Jesus Garcia - Condomínio Royal Park, São José dos Campos - SP",80,2,1,1.0,0,2500,372.0,2021-06-20 09:31:00,Condomínio Royal Park
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-189m2-aluguel-RS5600-id-2516158738/,"Rua Afonso César de Siqueira - Vila Adyana, São José dos Campos - SP",189,3,1,3.0,0,5600,900.0,2021-06-20 09:31:00,Vila Adyana
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-satelite-bairros-sao-jose-dos-campos-com-garagem-43m2-aluguel-RS850-id-2523088186/,"Jardim Satélite, São José dos Campos - SP",43,2,1,1.0,"Piscina, Área de serviço, TV a cabo, Cozinha, Interfone",850,260.0,2021-06-20 09:31:00,Jardim Satélite
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-154m2-venda-RS1250000-id-2503239592/,"Vila Ema, São José dos Campos - SP",154,3,4,2.0,"Piscina, Área de serviço, Churrasqueira, Varanda, Ar-condicionado",5500,700.0,2021-06-20 09:31:00,Vila Ema
https://www.vivareal.com.br/imovel/apartamento-1-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-35m2-aluguel-RS1400-id-2516091715/,"Avenida Comendador de Vicente Paulo Penido, 80 - Parque Residencial Aquarius, São José dos Campos - SP",35,1,1,0.0,"Elevador, Piscina, Salão de festas, Playground, Academia",1400,335.0,2021-06-20 09:31:00,Parque Residencial Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-75m2-venda-RS530000-id-2519580607/,"Rua dos Lambaris, 100 - Parque Residencial Aquarius, São José dos Campos - SP",75,2,1,2.0,"Elevador, Piscina, Churrasqueira, Salão de festas, Playground",2200,540.0,2021-06-20 09:31:00,Parque Residencial Aquarius
https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-208m2-venda-RS1800000-id-2521654389/,"Rua Doutor Jorge de Oliveira Coutinho - Jardim Aquarius, São José dos Campos - SP",208,4,5,3.0,"Mobiliado, Elevador, Área de serviço, Varanda gourmet, Cozinha",8500,1400.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-85m2-aluguel-RS2100-id-2519619617/,"Rua do Aruana, 116 - Jardim Aquarius, São José dos Campos - SP",85,3,3,2.0,"Elevador, Piscina, Área de serviço, Salão de festas, Playground",2100,700.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-bela-vista-bairros-sao-jose-dos-campos-com-garagem-48m2-aluguel-RS850-id-2518292541/,"Jardim Bela Vista, São José dos Campos - SP",48,2,1,1.0,Condomínio fechado,850,230.0,2021-06-20 09:31:00,Jardim Bela Vista
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-125m2-aluguel-RS3300-id-2521687408/,"Avenida São João - Jardim Esplanada, São José dos Campos - SP",125,3,3,2.0,0,3300,730.0,2021-06-20 09:31:00,Jardim Esplanada
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-67m2-aluguel-RS2260-id-2522255309/,"Rua Ruivo - Jardim Aquarius, São José dos Campos - SP",67,2,2,1.0,0,2260,380.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-sao-jose-dos-campos-70m2-aluguel-RS1000-id-2511251416/,"Praça Cândido Dias Castejon, 55 - Centro, São José dos Campos - SP",70,2,2,0.0,"Elevador, Salão de festas, Academia",1000,460.0,2021-06-20 09:31:00,Centro
https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-157m2-aluguel-RS4500-id-2514348775/,"Rua Laurent Martins, 479 - Jardim Esplanada, São José dos Campos - SP",157,4,4,2.0,"Elevador, Piscina, Churrasqueira, Salão de festas, Playground",4500,750.0,2021-06-20 09:31:00,Jardim Esplanada
https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-das-colinas-bairros-sao-jose-dos-campos-com-garagem-259m2-aluguel-RS7500-id-2523042147/,"Avenida São João - Jardim das Colinas, São José dos Campos - SP",259,4,5,3.0,"Elevador, Área de serviço, Varanda, Academia, Condomínio fechado",7500,1270.0,2021-06-20 09:31:00,Jardim das Colinas
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-116m2-venda-RS690000-id-2511912909/,"Rua Teopompo de Vasconcelos - Vila Adyana, São José dos Campos - SP",116,3,2,1.0,0,3500,490.0,2021-06-20 09:31:00,Vila Adyana
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS900-id-2521733484/,"Jardim das Indústrias, São José dos Campos - SP",70,2,2,1.0,0,900,234.0,2021-06-20 09:31:00,Jardim das Indústrias
https://www.vivareal.com.br/imovel/apartamento-2-quartos-palmeiras-de-sao-jose-bairros-sao-jose-dos-campos-com-garagem-47m2-venda-RS199000-id-2515528247/,"Rua José Cobra - Palmeiras de São José, São José dos Campos - SP",47,2,1,1.0,"Elevador, Churrasqueira, Salão de festas, Playground, Academia",1530,215.0,2021-06-20 09:31:00,Palmeiras de São José
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS1800-id-2515304642/,"Rua João Teixeira Neto, 32 - Jardim Aquarius, São José dos Campos - SP",70,2,1,1.0,0,1800,370.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-97m2-aluguel-RS2600-id-2523023476/,"Rua do Aruana - Jardim Aquarius, São José dos Campos - SP",97,3,2,2.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Varanda",2600,650.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-62m2-aluguel-RS2700-id-2515489502/,"Jardim Aquarius, São José dos Campos - SP",62,2,2,2.0,"Mobiliado, Piscina, Área de serviço, Churrasqueira, Salão de festas",2700,529.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-satelite-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS1500-id-2522126296/,"Rua Porto Novo - Jardim Satélite, São José dos Campos - SP",70,3,2,1.0,"Piscina, Salão de festas, Playground, Quadra poliesportiva, Vigia",1500,450.0,2021-06-20 09:31:00,Jardim Satélite
https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-115m2-aluguel-RS5200-id-2519527748/,"Jardim Aquarius, São José dos Campos - SP",115,4,1,2.0,0,5200,700.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-81m2-aluguel-RS1450-id-2518039732/,"Jardim São Dimas, São José dos Campos - SP",81,3,1,1.0,"Elevador, Área de serviço, Condomínio fechado, Cozinha, Interfone",1450,609.0,2021-06-20 09:31:00,Jardim São Dimas
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-com-garagem-85m2-aluguel-RS2600-id-2521582148/,"Rodovia Presidente Dutra, 201 - Jardim das Indústrias, São José dos Campos - SP",85,3,3,2.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Salão de festas",2600,440.0,2021-06-20 09:31:00,Jardim das Indústrias
https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-industrial-bairros-sao-jose-dos-campos-com-garagem-53m2-aluguel-RS1000-id-2521979893/,"Vila Industrial, São José dos Campos - SP",53,2,1,1.0,"Piscina, Churrasqueira, Salão de festas, Playground, Varanda",1000,300.0,2021-06-20 09:31:00,Vila Industrial
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-96m2-aluguel-RS4200-id-2521878079/,"Rua Engenheiro João Fonseca dos Santos - Vila Adyana, São José dos Campos - SP",96,3,2,2.0,"Mobiliado, Piscina, Churrasqueira, Sauna, Quadra poliesportiva",4200,500.0,2021-06-20 09:31:00,Vila Adyana
https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-90m2-aluguel-RS1800-id-2522221091/,"Vila Ema, São José dos Campos - SP",90,3,1,2.0,"Piscina, Churrasqueira, Varanda, Sauna, Quadra poliesportiva",1800,395.0,2021-06-20 09:31:00,Vila Ema
https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-40m2-venda-RS477000-id-2523155388/,"Rua Heitor Vieira Júnior, 190 - Jardim Aquarius, São José dos Campos - SP",40,1,1,1.0,0,2850,320.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-35m2-aluguel-RS1150-id-2520422105/,"Jardim Esplanada, São José dos Campos - SP",35,1,1,1.0,"Condomínio fechado, Vista para o mar",1150,250.0,2021-06-20 09:31:00,Jardim Esplanada
https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-97m2-aluguel-RS1700-id-2523560703/,"Parque Residencial Aquarius, São José dos Campos - SP",97,3,3,1.0,"Área de serviço, Churrasqueira, Salão de festas, Playground, Varanda",1700,458.0,2021-06-20 09:31:00,Parque Residencial Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-75m2-aluguel-RS1800-id-2522276330/,"Jardim Aquarius, São José dos Campos - SP",75,2,2,1.0,"Mobiliado, Elevador, Piscina, Área de serviço, Churrasqueira",1800,680.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-120m2-aluguel-RS3500-id-2523684940/,"Parque Residencial Aquarius, São José dos Campos - SP",120,3,3,3.0,"Piscina, Churrasqueira, Salão de festas, Academia, Sauna",3500,608.0,2021-06-20 09:31:00,Parque Residencial Aquarius
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-maringa-bairros-sao-jose-dos-campos-com-garagem-78m2-aluguel-RS1200-id-2521322187/,"Jardim Maringá, São José dos Campos - SP",78,3,2,1.0,"Piscina, Churrasqueira, Salão de festas, Playground, Quadra poliesportiva",1200,620.0,2021-06-20 09:31:00,Jardim Maringá
https://www.vivareal.com.br/imovel/apartamento-2-quartos-palmeiras-de-sao-jose-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS1600-id-2517976145/,"Palmeiras de São José, São José dos Campos - SP",70,2,2,1.0,0,1600,400.0,2021-06-20 09:31:00,Palmeiras de São José
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-150m2-aluguel-RS3200-id-2510797884/,"Rua dos Dourados, 81 - Jardim Aquarius, São José dos Campos - SP",150,3,3,2.0,0,3200,800.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-urbanova-bairros-sao-jose-dos-campos-com-garagem-62m2-aluguel-RS1500-id-2523854438/,"Urbanova, São José dos Campos - SP",62,2,2,1.0,"Piscina, Área de serviço, Churrasqueira, Varanda, TV a cabo",1500,390.0,2021-06-20 09:31:00,Urbanova
https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-industrial-bairros-sao-jose-dos-campos-com-garagem-80m2-venda-RS371000-id-2522815602/,"Parque Industrial, São José dos Campos - SP",80,3,2,1.0,"Elevador, Piscina, Área de serviço, Condomínio fechado, Sistema de alarme",1250,480.0,2021-06-20 09:31:00,Parque Industrial
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-terras-do-sul-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS910-id-2521445024/,"Rua Ângelo Bravini - Jardim Terras do Sul, São José dos Campos - SP",50,2,1,1.0,"Churrasqueira, Salão de festas, Playground, Vigia, Interfone",910,290.0,2021-06-20 09:31:00,Jardim Terras do Sul
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-com-garagem-142m2-venda-RS800000-id-2520766179/,"Rua Corifeu de Azevedo Marques, 3202 - Jardim das Indústrias, São José dos Campos - SP",142,3,4,3.0,"Mobiliado, Elevador, Piscina, Churrasqueira, Salão de festas",3600,850.0,2021-06-20 09:31:00,Jardim das Indústrias
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-jose-bairros-sao-jose-dos-campos-com-garagem-60m2-aluguel-RS1380-id-2523103077/,"Rua Sardonica, 121 - Jardim São José, São José dos Campos - SP",60,2,1,2.0,"Elevador, Churrasqueira, Salão de festas, Condomínio fechado, Salão de jogos",1380,300.0,2021-06-20 09:31:00,Jardim São José
https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-43m2-aluguel-RS2000-id-2522799712/,"Rua do Aruana, 76 - Jardim Aquarius, São José dos Campos - SP",43,1,1,1.0,"Mobiliado, Elevador, Área de serviço, Ar-condicionado, Cozinha",2000,407.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-das-industrias-bairros-sao-jose-dos-campos-com-garagem-75m2-aluguel-RS2300-id-2522949072/,"Jardim das Indústrias, São José dos Campos - SP",75,2,2,2.0,"Piscina, Área de serviço, Churrasqueira, Sauna, Quadra poliesportiva",2300,400.0,2021-06-20 09:31:00,Jardim das Indústrias
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-sao-dimas-bairros-sao-jose-dos-campos-com-garagem-70m2-venda-RS300000-id-2520691783/,"Jardim São Dimas, São José dos Campos - SP",70,2,2,1.0,"Elevador, Área de serviço, Condomínio fechado, Cozinha, Interfone",1100,485.0,2021-06-20 09:31:00,Jardim São Dimas
https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-das-colinas-bairros-sao-jose-dos-campos-com-garagem-190m2-aluguel-RS5500-id-2507744546/,"Avenida São João - Jardim das Colinas, São José dos Campos - SP",190,4,4,2.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Sauna",5500,1100.0,2021-06-20 09:31:00,Jardim das Colinas
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-bairros-sao-jose-dos-campos-com-garagem-58m2-aluguel-RS850-id-2515068875/,"Avenida Guadalupe - Jardim América, São José dos Campos - SP",58,2,1,1.0,0,850,280.0,2021-06-20 09:31:00,Jardim América
https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-182m2-aluguel-RS4000-id-2521471980/,"Vila Ema, São José dos Campos - SP",182,4,5,2.0,"Área de serviço, Churrasqueira, Salão de festas, Playground, Varanda",4000,1187.0,2021-06-20 09:31:00,Vila Ema
https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-sao-jose-dos-campos-com-garagem-82m2-venda-RS290000-id-2516057582/,"Rua Eugênio Bonadio - Centro, São José dos Campos - SP",82,3,1,1.0,"Elevador, Área de serviço, Cozinha, Interfone, Segurança 24h",1100,750.0,2021-06-20 09:31:00,Centro
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-esplanada-bairros-sao-jose-dos-campos-com-garagem-120m2-venda-RS590000-id-2502597314/,"Avenida Manoel Borba Gato - Jardim Esplanada, São José dos Campos - SP",120,3,1,1.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Salão de festas",1600,750.0,2021-06-20 09:31:00,Jardim Esplanada
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-65m2-aluguel-RS1400-id-2513233975/,"Rua Doutor Tertuliano Delphim Júnior - Jardim Aquarius, São José dos Campos - SP",65,2,1,1.0,0,1400,471.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-urbanova-bairros-sao-jose-dos-campos-com-garagem-54m2-aluguel-RS1350-id-2518879004/,"Urbanova, São José dos Campos - SP",54,2,2,2.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Varanda",1350,378.0,2021-06-20 09:31:00,Urbanova
https://www.vivareal.com.br/imovel/apartamento-1-quartos-urbanova-bairros-sao-jose-dos-campos-com-garagem-27m2-aluguel-RS870-id-2521444846/,"Avenida Shishina Hifumi - Urbanova, São José dos Campos - SP",27,1,1,1.0,0,870,120.0,2021-06-20 09:31:00,Urbanova
https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-adyana-bairros-sao-jose-dos-campos-com-garagem-47m2-aluguel-RS1200-id-2523510126/,"Rua Santa Clara, 610 - Vila Adyana, São José dos Campos - SP",47,1,1,1.0,"Elevador, Ar-condicionado, Condomínio fechado, Acesso para deficientes, Portão eletrônico",1200,499.0,2021-06-20 09:31:00,Vila Adyana
https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-50m2-aluguel-RS900-id-2514197051/,"Jardim Aquarius, São José dos Campos - SP",50,1,1,1.0,"Elevador, Condomínio fechado, Cozinha",900,450.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-america-bairros-sao-jose-dos-campos-com-garagem-70m2-aluguel-RS1700-id-2523571944/,"Rua Koichi Matsumura, 103 - Jardim América, São José dos Campos - SP",70,3,1,2.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Varanda",1700,430.0,2021-06-20 09:31:00,Jardim América
https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-satelite-bairros-sao-jose-dos-campos-com-garagem-78m2-aluguel-RS1200-id-2519805870/,"Jardim Satélite, São José dos Campos - SP",78,3,3,2.0,"Piscina, Salão de festas, Playground, Varanda, Varanda gourmet",1200,680.0,2021-06-20 09:31:00,Jardim Satélite
https://www.vivareal.com.br/imovel/apartamento-4-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-133m2-venda-RS595000-id-2485963812/,"Jardim Aquarius, São José dos Campos - SP",133,4,3,2.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Varanda",2800,670.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-residencial-aquarius-bairros-sao-jose-dos-campos-com-garagem-75m2-aluguel-RS2000-id-2503081884/,"Avenida do Tubarão - Parque Residencial Aquarius, São José dos Campos - SP",75,2,2,1.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Salão de festas",2000,500.0,2021-06-20 09:31:00,Parque Residencial Aquarius
https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-ema-bairros-sao-jose-dos-campos-com-garagem-176m2-aluguel-RS5500-id-2516878283/,"Vila Ema, São José dos Campos - SP",176,4,4,3.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Varanda",5500,870.0,2021-06-20 09:31:00,Vila Ema
https://www.vivareal.com.br/imovel/apartamento-3-quartos-urbanova-i-bairros-sao-jose-dos-campos-com-garagem-106m2-venda-RS600000-id-2503080677/,"Avenida Maria de Lourdes Friggi, 255 - Urbanova I, São José dos Campos - SP",106,3,3,2.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Salão de festas",2900,586.0,2021-06-20 09:31:00,Urbanova I
https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-aquarius-bairros-sao-jose-dos-campos-com-garagem-75m2-venda-RS610000-id-2523573198/,"Jardim Aquarius, São José dos Campos - SP",75,2,2,2.0,"Elevador, Piscina, Área de serviço, Churrasqueira, Quadra poliesportiva",2500,550.0,2021-06-20 09:31:00,Jardim Aquarius
https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-sao-jose-dos-campos-35m2-aluguel-RS1100-id-2517633290/,"Rua Machado Sidney, 100 - Centro, São José dos Campos - SP",35,1,1,0.0,"Mobiliado, Elevador",1100,250.0,2021-06-20 09:31:00,Centro
